t_block_1	T_block_1	t_water_in	T_water_in	t_block_2	T_block_2	t_water_out	T_water_out	t_amb	T_amb	t_flow	V_flow	t_block_prob	V_block_prob
1146.5281164646149	20.17827314002589	1148.0611169338226	19.923431801021273	1149.603735923767	21.190992463260844	1151.1350202560425	21.97239405801963	1152.6738460063934	24.130562329784304	1140.358680009842	3.19235159	1141.9071457386017	0.0327819892
1160.3746366500854	20.173949052355947	1161.9098634719849	19.926209260872113	1163.4529078006744	21.147960099655528	1164.9968891143799	21.97481518157443	1166.5445618629456	24.282947845908012	1154.2158727645874	3.19372061	1155.7625510692596	0.032786018
1174.2520241737366	20.190321364178494	1175.8007802963257	19.93404997078016	1177.3368401527405	21.14681169636179	1178.8994097709656	22.015072752566795	1180.4505536556244	24.161622229985905	1168.0789926052094	3.16330123	1169.6297278404236	0.03278691
1188.1789383888245	20.200621914654523	1189.7137541770935	19.944292280968828	1191.2599153518677	21.18027029332676	1192.8109033107758	22.089035243342593	1194.3673346042633	24.209889367811968	1181.996678352356	3.19492627	1183.5410306453705	0.0327842213
1202.0792078971863	20.20766653164946	1203.6239137649536	19.94592682528144	1205.174762248993	21.18832221283977	1206.699753522873	22.11860118614389	1208.2476732730865	24.003682954430666	1195.906406879425	3.18370221	1197.4495146274567	0.0327887024
1215.9556562900543	20.21427358617499	1217.5005586147308	19.950954007616176	1219.0441575050354	21.17452299765281	1220.5920622348785	22.11357865681609	1222.1164984703064	24.15169247003302	1209.7880673408508	3.18396749	1211.3358070850372	0.0327819807
1229.8173360824585	20.236156343410205	1231.3533914089203	19.970748597293174	1232.8974251747131	21.17956475482664	1234.4340255260468	22.104733856428396	1235.9736244678497	23.965451053661315	1223.657884836197	3.18790737	1225.1969377994537	0.032784661
1243.6849257946014	20.227495393334106	1245.2188966274261	19.955085401700465	1246.750649690628	21.180205919360905	1248.297105550766	22.097091889245682	1249.8401508331299	23.677024188384717	1237.5193858146667	3.17639159	1239.0747740268707	0.0327833146
1257.5790855884552	20.22437590405213	1259.128490447998	19.971515666456078	1260.671584367752	21.19960064399709	1262.2166032791138	22.11988901436517	1263.7579193115234	23.845313457672642	1251.388370513916	3.18933864	1252.934000492096	0.0327815242
1271.4830131530762	20.215315991783317	1273.004935503006	19.967461522850165	1274.5368022918701	21.20907923143104	1276.0710258483887	22.103366183705198	1277.6064553260803	24.156759150484998	1265.2980349063873	3.18350333	1266.8477909564972	0.0327824162
1285.315630197525	20.23656558266523	1286.8512201309204	19.971798812726448	1288.401064157486	21.22106853773692	1289.949669122696	22.11138934950468	1291.490472793579	24.175649618969533	1279.1466596126556	3.18545441	1280.6941406726837	0.0327806238
1299.2141346931458	20.23773410216047	1300.762124300003	19.987986997849486	1302.3137052059174	21.216260958052782	1303.8501644134521	22.1209167013438	1305.3835673332214	24.05330043751963	1293.0370743274689	3.20323886	1294.5787770748138	0.0327837627
1313.104650259018	20.235533476067705	1314.643813610077	19.964290276686864	1316.1870849132538	21.227972219247025	1317.7350361347198	22.156107936204787	1319.2828934192657	24.571857306906665	1306.9347298145294	3.19461381	1308.4834954738617	0.0327824204
1327.0113756656647	20.238220556251385	1328.5528180599213	19.981088564802125	1330.0841960906982	21.21935099135619	1331.6224164962769	22.19420463400267	1333.1704549789429	24.667860635715165	1320.828126192093	3.13476316	1322.3768947124481	0.0327819681
1340.8870251178741	20.256633720047933	1342.4302072525024	19.993479988182578	1343.9800658226013	21.25696751994295	1345.5253007411957	22.250699665866755	1347.0700693130493	24.667017849415195	1334.7148113250732	3.07267665	1336.2702414989471	0.0327864471
1354.7718060016632	20.25865674597066	1356.31445479393	19.999351345960175	1357.857455253601	21.28067918683652	1359.3932993412018	22.274156567236364	1360.9365265369415	24.61186893751472	1348.6218485832214	3.01387057	1350.1600813865662	0.0327864429
1368.659292936325	20.290067642188973	1370.1993553638458	19.99618271957036	1371.7590823173523	21.285033746929635	1373.3057055473328	22.276245465217972	1374.8559818267822	24.833080748408566	1362.4746000766754	2.95446839	1364.0253520011902	0.0327868952
1382.5522456169128	20.28199615237566	1384.0892527103424	20.013660298935903	1385.6188521385193	21.2973326752038	1387.1501343250275	22.32583067004178	1388.6870546340942	24.837761681524405	1376.3955738544464	2.88348785	1377.9415218830109	0.0327927144
1396.3742187023163	20.265835138138502	1397.8970782756805	20.017768410310936	1399.4335477352142	21.309407656207448	1400.9685807228088	22.316519395263548	1402.5032014846802	24.450446861073853	1390.2158234119415	2.90214631	1391.7667639255524	0.0327882333
1410.2139945030212	20.281877756757346	1411.7527339458466	20.02253545725648	1413.3003594875336	21.323769504842648	1414.8451895713806	22.3971844051185	1416.395190000534	24.3723371055031	1404.0340831279755	2.7830725	1405.5683059692383	0.0327792731
1424.098289012909	20.27169830255413	1425.6325614452362	20.019629413120576	1427.172977924347	21.31184377959288	1428.7014410495758	22.391811315002936	1430.2433242797852	24.22754778198846	1417.9347314834595	2.76239816	1419.4710688591003	0.0327824099
1437.9598643779755	20.288438416512864	1439.5213062763214	20.03469498480667	1441.0615031719208	21.327029715683604	1442.6047768592834	22.415624530191387	1444.1501622200012	24.189396057650566	1431.7940425872803	2.80205021	1433.3341975212097	0.0327873391
1451.9008524417877	20.305080703510427	1453.4560556411743	20.026324377148065	1454.9916841983795	21.32644256824411	1456.5552158355713	22.449460493128395	1458.0975785255432	24.33337135546509	1445.7005755901337	2.78889078	1447.2511594295502	0.0327985419
1465.8380687236786	20.296509902293977	1467.3795523643494	20.018144214601037	1468.911506652832	21.32413260858268	1470.4491202831268	22.45305636129052	1471.992158651352	24.122294764429615	1459.6581711769104	2.78815284	1461.2001485824585	0.0327828538
1479.6875920295715	20.287038260314922	1481.218416929245	20.020375873004795	1482.7632901668549	21.348648727203788	1484.317034959793	22.517126006070356	1485.8656055927277	23.976242341873892	1473.5245583057404	2.7637028	1475.0727610588074	0.032788229
1493.5876286029816	20.299366836540212	1495.1307373046875	20.043232870540024	1496.674124956131	21.38163786420825	1498.2255244255066	22.535008013955885	1499.7838816642761	24.057663695244223	1487.3985641002655	2.76447006	1488.9445991516113	0.0327873286
1507.5046467781067	20.281254892831967	1509.0467035770416	20.022646139110474	1510.581772327423	21.41872494139968	1512.1243073940277	22.629786252039235	1513.673287153244	24.199390163915012	1501.3136458396912	2.67329882	1502.8708872795105	0.0327855383
1521.3600578308105	20.30459167893449	1522.894567489624	20.03477477827542	1524.4347796440125	21.669838624603464	1525.9777116775513	22.946971854514675	1527.501238822937	24.267438846314715	1515.1994798183441	2.37453321	1516.7458460330963	0.0327918118
1535.2194731235504	20.29726917766404	1536.7570469379425	20.018841768969565	1538.2935309410095	21.711462793148545	1539.8423480987549	23.221658510140706	1541.3902900218964	24.0797221313989	1529.0476009845734	1.86480483	1530.6020188331604	0.0327940503
1549.101499080658	20.26765740385391	1550.6321740150452	19.96789911329644	1552.1575264930725	21.692302902009306	1553.7073957920074	23.317441823105327	1555.2542271614075	24.311074304997558	1542.929482460022	1.78470211	1544.4847497940063	0.0328025644
1562.9908638000488	20.288626305108487	1564.5288333892822	19.983832496367274	1566.0789458751678	21.730957592681293	1567.6175985336304	23.335606768319707	1569.1621460914612	24.310780515828103	1556.802315235138	1.75453211	1558.3455324172974	0.0327976331
1576.8870646953583	20.262754272809246	1578.43141579628	19.962642874387676	1579.9692738056183	21.70976546924337	1581.5128829479218	23.42538708888549	1583.0608713626862	24.33070921327022	1570.7147250175476	1.73518446	1572.2598776817322	0.0328003217
1590.7613883018494	20.28202703818892	1592.3227407932281	19.972789824396294	1593.8700392246246	21.75178921574316	1595.4233849048615	23.478902434179844	1596.965657711029	24.27865439567604	1584.610196352005	1.74511998	1586.1474974155426	0.032797185
1604.67729306221	20.30720152573036	1606.2179963588715	20.006458215196293	1607.7426176071167	21.81439267974947	1609.2688448429108	23.635755654800008	1610.8198931217194	24.40579052735258	1598.5106103420258	1.66296975	1600.0576865673065	0.0327998694
1618.5482339859009	20.273209134947827	1620.0903842449188	19.978223649514728	1621.6417198181152	21.830812456694836	1623.182463169098	23.76716459136359	1624.7292368412018	24.31683669584629	1612.375715970993	1.63570038	1613.9145596027374	0.0327935959
1632.4657330513	20.313715845956796	1633.9975378513336	19.97973719012589	1635.5474290847778	21.82517692852471	1637.0954413414001	23.72648139552837	1638.6291689872742	23.802385866606325	1626.2779881954193	1.62470362	1627.8328266143799	0.0327922515
1646.3536779880524	20.322664990167688	1647.8886034488678	19.996993538313273	1649.4361202716827	21.825182079828732	1651.001409292221	23.802749290171736	1652.5685338974	24.07345692529074	1640.1791353225708	1.63496637	1641.7256319522858	0.0327962866
1660.3008506298065	20.3489538949104	1661.8479399681091	19.97405625946107	1663.3920545578003	21.817408765253486	1664.9387063980103	24.00064174690067	1666.5054264068604	24.20731224540852	1654.1165788173676	1.60255662	1655.667324066162	0.0327926975
1674.241822719574	20.30369599178141	1675.7865495681763	19.987799093058968	1677.3293793201447	21.833527195777776	1678.8806943893433	24.118617134562644	1680.4273326396942	24.160127484380055	1668.0548257827759	1.61555354	1669.5993294715881	0.0327962803
1688.1522612571716	20.330836840962395	1689.6979320049286	19.99158035206655	1691.2462656497955	21.83185559639203	1692.783551454544	24.195449735937565	1694.3307666778564	24.099656785384926	1681.978698015213	1.62495994	1683.5196194648743	0.0327931456
