t_block_1	T_block_1	t_water_in	T_water_in	t_block_2	T_block_2	t_water_out	T_water_out	t_amb	T_amb	t_flow	V_flow	t_block_prob	V_block_prob
4.125325441360474	19.50381020550359	5.655527114868164	19.46432273648326	7.179539442062378	19.451078838239624	8.713740825653076	19.418606446867088	10.265968322753906	22.62059493310675	1.0413095951080322	2.73351802	2.5977768898010254	0.000194376891
14.89284372329712	19.50145227140473	16.440337419509888	19.45512793843361	17.976125955581665	19.44571694230168	19.52060079574585	19.409471003238195	21.044890880584717	22.513573834955157	11.812899351119995	2.72305391	13.349685192108154	0.000193852227
25.680450201034546	19.494368181290795	27.211052894592285	19.45660033985407	28.7532639503479	19.442687205182427	30.290504693984985	19.408935593643776	31.818079233169556	22.549971620882495	22.59279179573059	2.71147791	24.130948305130005	0.000194452849
36.43192529678345	19.500504979511966	37.96333932876587	19.45046619673076	39.49768924713135	19.44126114480794	41.025869846343994	19.401004852561428	42.57050442695618	22.659596536209992	33.35318899154663	2.68310665	34.8951621055603	0.000194398066
47.19435143470764	19.488777113982877	48.73967242240906	19.44312223096174	50.282447814941406	19.434859326687214	51.82084941864014	19.401501649287397	53.36628484725952	22.91601155174813	44.105628490448	2.69451123	45.65334987640381	0.00019416718
57.989731550216675	19.487713988449578	59.53558373451233	19.446834110400573	61.06929564476013	19.43134824331097	62.60753393173218	19.400428259597494	64.13775324821472	22.954572919066706	54.90396499633789	2.66629346	56.45220971107483	0.000193948404
68.77151775360107	19.484679062841582	70.30342483520508	19.441461925828378	71.8338270187378	19.428846213039936	73.36127638816833	19.392386861420448	74.91377758979797	22.851988358153008	65.68461513519287	2.68320167	67.23200988769531	0.000194601217
79.52334475517273	19.479904015617283	81.07153844833374	19.438537731858247	82.61312747001648	19.426640206788974	84.14622759819031	19.391792252071316	85.67614269256592	22.637864758920628	76.45250535011292	2.67497144	77.99141526222229	0.000193811061
90.30753016471863	19.47826428395738	91.83867311477661	19.434849030248476	93.38219666481018	19.424503703049304	94.91742658615112	19.393141063104935	96.44630146026611	22.66176818311632	87.2151391506195	2.71037569	88.76415634155273	0.000194236561
101.06138849258423	19.47712136314574	102.59617042541504	19.43564957847344	104.14077806472778	19.424640130345367	105.68001437187195	19.39709483421947	107.21855139732361	22.538802356558328	97.98227572441101	2.72299433	99.52485036849976	0.000193868957
111.84440064430237	19.473455781919583	113.3719470500946	19.43457102641737	114.9020004272461	19.4199758652779	116.42954969406128	19.38614733188299	117.97519755363464	22.64160520230384	108.76547336578369	2.70134668	110.31049871444702	0.000194431564
122.60439038276672	19.465954738748	124.13920044898987	19.42526821081736	125.66688799858093	19.41213003430703	127.20827221870422	19.383279830958784	128.7355601787567	22.560891075976716	119.50920391082764	2.73136398	121.04414820671082	0.000194778313
133.36242127418518	19.461308425377577	134.8893325328827	19.41892563455256	136.4311923980713	19.40290966957359	137.96766591072083	19.372206266333922	139.50445127487183	22.523856857467567	130.2758550643921	2.74517884	131.83009243011475	0.000194730248
144.1282877922058	19.457962054389366	145.67634630203247	19.411589475973173	147.21700811386108	19.400152833542514	148.74362754821777	19.371364554119893	150.27561831474304	22.454187154643108	141.0465226173401	2.74328655	142.59303498268127	0.000194043111
154.89605331420898	19.45547029744134	156.42854142189026	19.416886952592566	157.96677613258362	19.401648371655902	159.5175473690033	19.368481627886116	161.0514895915985	22.42798584029105	151.8111388683319	2.72930105	153.35916018486023	0.000194453337
165.67208456993103	19.453096952337493	167.21717190742493	19.407110568532364	168.7771303653717	19.397712611547437	170.33441400527954	19.36475699581533	171.88034057617188	22.53907282929709	162.60067343711853	2.71907266	164.14667654037476	0.000194662559
176.50704669952393	19.445819907085447	178.04804110527039	19.402096261045962	179.5900173187256	19.39159919712011	181.117258310318	19.363889546146225	182.65380334854126	22.4343326557627	173.41338801383972	2.70319182	174.95442581176758	0.000194386936
187.26595616340637	19.442357718245663	188.80395245552063	19.402500391198334	190.33460783958435	19.39033018296937	191.8657546043396	19.35921253130312	193.39809226989746	22.32645142245759	184.20321941375732	2.69772201	185.73950695991516	0.000194335181
198.0132975578308	19.4431428238997	199.54023385047913	19.401218500881928	201.08322739601135	19.388348154131616	202.62080216407776	19.358792964707778	204.15300822257996	22.41590786865704	194.93580293655396	2.68346417	196.47494387626648	0.000194488038
208.77627778053284	19.440895620422523	210.30500626564026	19.394793615076445	211.83676743507385	19.384124121702467	213.36129760742188	19.355606320537667	214.89816665649414	22.490813278663246	205.6959457397461	2.67880155	207.23388504981995	0.000194097831
219.51957941055298	19.440267536377128	221.04484033584595	19.402930262198037	222.59253334999084	19.38870080069768	224.13721466064453	19.360435195169362	225.67981100082397	22.714604729205924	216.4381139278412	2.67329628	217.98324513435364	0.00019422459
230.31608486175537	19.4416524103993	231.84620642662048	19.39526724389088	233.3806962966919	19.383478033331002	234.92394089698792	19.348816056267587	236.47529339790344	22.615022975838887	227.23357486724854	2.69135262	228.7774682044983	0.00019464774
241.11042714118958	19.434933975869107	242.63495087623596	19.39122338352727	244.16448664665222	19.38262859471408	245.6905529499054	19.348998811381296	247.2389509677887	22.807780217987734	238.02141284942627	2.64705089	239.56538653373718	0.000194814792
251.86599040031433	19.432655889674805	253.4075801372528	19.389815370122427	254.94398403167725	19.382201301468818	256.4853539466858	19.347335997850646	258.03218245506287	22.819257861053323	248.77561593055725	2.66874497	250.32455778121948	0.000194592116
262.66334795951843	19.433088339790608	264.19938492774963	19.389722703822034	265.737429857254	19.378463776032078	267.28748869895935	19.348285809128775	268.8118269443512	22.674535358610225	259.5764136314392	2.72342733	261.1125457286835	0.000194475841
273.4099144935608	19.427646680828513	274.9538471698761	19.386458793150105	276.49526381492615	19.3744637040415	278.0251350402832	19.33983790984129	279.56104159355164	22.957827220618917	270.33832907676697	2.71810375	271.87734723091125	0.000194414795
284.1922194957733	19.421558934448548	285.73446917533875	19.377791948769246	287.2663719654083	19.369730037440082	288.8066635131836	19.339395181182304	290.33603596687317	22.965732403253185	281.11630368232727	2.70312796	282.65599822998047	0.000193509576
294.95660424232483	19.43050651064796	296.49359464645386	19.400490037408503	298.030136346817	19.385524409474968	299.5630667209625	19.36473897756936	301.0959413051605	22.789624867261193	291.8711714744568	2.68326076	293.40674591064453	0.000194220198
305.7265429496765	19.462749940147145	307.2559161186218	19.439997254351272	308.7843701839447	19.42128865427852	310.31269907951355	19.42313170817925	311.85432481765747	22.863273148066618	302.6437575817108	2.71877841	304.1811411380768	0.000194157506
316.45604157447815	19.527376751401125	317.98823285102844	19.52182682438852	319.5230748653412	19.49334881478555	321.0777940750122	19.506394667672122	322.6126182079315	22.504555620851534	313.3884482383728	2.70520854	314.92773151397705	0.000193970528
327.25712537765503	19.615221312681598	328.7897946834564	19.633683596975022	330.3308403491974	19.593456349309218	331.8597848415375	19.63741364040739	333.3897604942322	22.353138719522192	324.1481382846832	2.70872924	325.7091498374939	0.000194343486
338.0112497806549	19.73993969640625	339.53976702690125	19.78627544275245	341.0731086730957	19.73437424212792	342.6013705730438	19.791277111038937	344.13576579093933	22.294847257575896	334.93027687072754	2.70239632	336.4696509838104	0.000194362765
348.7678453922272	19.90552110852127	350.3128983974457	19.977932781898865	351.85438871383667	19.901971390692736	353.3840639591217	19.98337946474959	354.9093360900879	22.30505998782802	345.68135118484497	2.7052278	347.2296779155731	0.000193784505
359.53796577453613	20.073438265374325	361.05902552604675	20.171328858981063	362.59184408187866	20.077736746032333	364.1292972564697	20.182720768538367	365.67056918144226	22.254485938179677	356.44871616363525	2.68396142	357.9949164390564	0.000193952772
370.29146671295166	20.256924562227802	371.8405361175537	20.367804486929536	373.37679290771484	20.265163370600806	374.9069128036499	20.38940649731132	376.43431282043457	22.34588282623464	367.1995589733124	2.6733219	368.7384932041168	0.000193591268
381.02967858314514	20.456660471684287	382.5626564025879	20.604007109951723	384.10341811180115	20.480324338189924	385.64134407043457	20.650412914691586	387.1766495704651	22.22009276539674	377.9600429534912	2.69312341	379.4946348667145	0.000193661282
391.7965648174286	20.704951016155494	393.33450150489807	20.883058237777455	394.86939764022827	20.733582298622938	396.39859414100647	20.916820986666295	397.92829179763794	22.458973068984605	388.7076964378357	2.67286161	390.2580211162567	0.000193889028
402.5503602027893	20.961775898407794	404.08542132377625	21.170307814663342	405.6189088821411	20.993174815990056	407.1528375148773	21.160543678605233	408.68388295173645	22.232893916367345	399.465234041214	2.65599426	401.01234579086304	0.000193789615
413.298113822937	21.212493701464208	414.8418893814087	21.436378953916957	416.3844106197357	21.249249976835472	417.92817997932434	21.466835373044724	419.4699156284332	22.162521338199014	410.2187063694	2.66187228	411.76595282554626	0.000193038183
424.09506368637085	21.482166758275188	425.63317227363586	21.732435996489006	427.176385641098	21.529539389839588	428.71310448646545	21.752033900208826	430.2464144229889	22.167608276154482	421.0004942417145	2.6252523	422.546334028244	0.00019273013
434.8959746360779	21.765179909998658	436.4253451824188	22.020157099191024	437.9577307701111	21.811312204068283	439.48770666122437	22.095845272580384	441.0205490589142	22.172368106920445	431.7947404384613	2.65110238	433.3414101600647	0.000192534639
445.6690728664398	22.06410549308319	447.21028685569763	22.357872959485174	448.7403109073639	22.095590282812832	450.2644233703613	22.385222466186857	451.7948350906372	22.391813890787024	442.5785574913025	2.64666819	444.1259377002716	0.000193091967
456.41449427604675	22.347235094926518	457.9505171775818	22.653980664761374	459.4835469722748	22.387656578031464	461.0371036529541	22.687464927079755	462.57937955856323	22.25982535926561	453.33439660072327	2.63436246	454.88172340393066	0.000192911059
467.2194526195526	22.63421448524344	468.75167751312256	22.968399255234207	470.2949335575104	22.699758286545393	471.82881808280945	23.030640489156582	473.37105798721313	22.349130847681852	464.1237337589264	2.62329013	465.67079973220825	0.000193027331
477.9780662059784	22.9560312985154	479.50404024124146	23.286720535174386	481.038369178772	23.001030698271393	482.5794348716736	23.344632594796295	484.1101961135864	22.278051036193364	474.8981273174286	2.66668696	476.43774819374084	0.000191469608
488.7239272594452	23.25272407653663	490.2684907913208	23.585757158021696	491.81084656715393	23.300150732519914	493.36611342430115	23.63501333164876	494.9132215976715	22.18622777898496	485.6404478549957	2.64303391	487.18490195274353	0.00019101917
499.54337215423584	23.53033844748306	501.08208203315735	23.893544870898147	502.61221408843994	23.59272157386618	504.1479682922363	23.916800738075626	505.7084107398987	22.305546799521068	496.45272731781006	2.62320655	497.9917542934418	0.000190541901
510.3248598575592	23.807254709106267	511.86368680000305	24.185094823352618	513.4000804424286	23.861079661384924	514.9254837036133	24.205585572764136	516.4539797306061	22.250328765859184	507.2435483932495	2.64101426	508.79107308387756	0.00019057532
521.0770871639252	24.06758086519087	522.6052777767181	24.4572376023669	524.1519892215729	24.130549443943494	525.6979885101318	24.471197953154682	527.2380137443542	22.291522007917898	517.9914357662201	2.6097346	519.5496528148651	0.000190261862
531.867832660675	24.33791220237544	533.4038302898407	24.65843794477411	534.947315454483	24.37432147473195	536.481552362442	24.711719557040077	538.0089440345764	22.176437660996537	528.7698516845703	2.63325761	530.3208994865417	0.000189908663
542.6307785511017	24.62288159628478	544.1547832489014	24.98684721119234	545.6855156421661	24.646541087970565	547.2196643352509	25.07616937675838	548.750396490097	22.360670233722484	539.5519182682037	2.64139221	541.0994803905487	0.00019028394
553.3722846508026	24.87899382006741	554.8998734951019	25.26711574086857	556.4343004226685	24.926545551517048	557.9938054084778	25.282664439745105	559.5387980937958	22.27749210758957	550.2897644042969	2.61713639	551.838892698288	0.00019041314
564.1703364849091	25.152176382160867	565.7136075496674	25.525084375865674	567.245023727417	25.1866878856735	568.7943248748779	25.54932281856015	570.3348953723907	22.41103702661978	561.0819737911224	2.62313793	562.6297552585602	0.000189770127
574.9568636417389	25.373893903871775	576.4976794719696	25.798631582175513	578.0317740440369	25.425625618765856	579.5645055770874	25.799632173056285	581.1156539916992	22.35263129591432	571.8707187175751	2.6316141	573.4198226928711	0.000190807263
585.7592151165009	25.634925332943286	587.3005673885345	26.006459561873704	588.8262672424316	25.65975983749567	590.3563978672028	26.03823104394266	591.8905465602875	22.486333832993544	582.6646575927734	2.61695443	584.2132277488708	0.000190630725
596.5024585723877	25.84060207071521	598.0513134002686	26.23177643578106	599.60116314888	25.886961230664465	601.1356823444366	26.28025944428281	602.6595737934113	22.21263617058696	593.4247300624847	2.63163265	594.9707229137421	0.000190058456
607.2948684692383	26.08968184760167	608.8240702152252	26.48675331798383	610.3696649074554	26.146943716269064	611.911212682724	26.539318772709944	613.4542660713196	22.26809078331448	604.2138261795044	2.59574247	605.7626333236694	0.000190199735
618.0834546089172	26.321527713100703	619.6136713027954	26.702941048134278	621.1512932777405	26.349733459186012	622.6902415752411	26.74913358947587	624.2460849285126	22.125733179882822	614.991021156311	2.62265256	616.5315883159637	0.000190008582
628.8737933635712	26.538029510887878	630.4155292510986	26.932240668750428	631.9538490772247	26.569876993666995	633.498594045639	26.99046465413969	635.0275084972382	22.075971528290527	625.7942605018616	2.61331796	627.3377735614777	0.0001897596
639.62957239151	26.766279769414627	641.1615948677063	27.170615107836106	642.6950054168701	26.798654004725226	644.2388837337494	27.228063686174753	645.7871961593628	22.102936049358707	636.5487449169159	2.60491539	638.0917389392853	0.000189315905
650.4165191650391	26.97773121230321	651.9552893638611	27.41507396644323	653.4986417293549	27.022875363114338	655.0558333396912	27.370363425685227	656.5974061489105	22.18428057235696	647.3256418704987	2.58874831	648.8680684566498	0.000189475561
661.2450239658356	27.18145199247799	662.7746844291687	27.617170306332024	664.3230361938477	27.225097043252536	665.8711090087891	27.587106024989676	667.410359621048	22.276521065880456	658.1448657512665	2.57863955	659.6988227367401	0.000188724831
672.0622055530548	27.378454071114913	673.5984561443329	27.792359143454632	675.1353359222412	27.417819067638177	676.6805398464203	27.80958781465948	678.2126948833466	22.04024463586129	668.9622182846069	2.58322844	670.5098850727081	0.000189291602
682.847594499588	27.61590601123683	684.3932387828827	28.01888536948909	685.9266412258148	27.643604506338153	687.4600422382355	28.03185405476264	688.9946293830872	21.974454588720565	679.7553553581238	2.55747461	681.2969217300415	0.000188958629
693.6149382591248	27.806661750264528	695.1492741107941	28.207943192233326	696.6828572750092	27.837754462449116	698.2143955230713	28.21705697247848	699.7588186264038	22.276008500174665	690.5347955226898	2.54052186	692.0783593654633	0.000189145924
704.3832211494446	27.99723647470824	705.9229381084442	28.410937752133364	707.4654712677002	28.022183018194436	709.0080261230469	28.400899764993675	710.5339632034302	22.2232737331772	701.2878470420837	2.50573839	702.8441200256348	0.000188458677
715.1508111953735	28.178635701090545	716.6878571510315	28.60401512321739	718.2443382740021	28.21221366256318	719.7833812236786	28.615973973275835	721.3214557170868	22.092901299905765	712.0799512863159	2.44608157	713.6220345497131	0.000188701856
725.9457581043243	28.39021411708869	727.4802315235138	28.851446454587748	729.0134584903717	28.443041469741317	730.5582370758057	28.848240784192182	732.0937206745148	22.192934827387017	722.8502748012543	2.44371757	724.4004082679749	0.000189006388
736.6974573135376	28.61917660380971	738.232928276062	29.01223830058396	739.7705249786377	28.61405652655284	741.3151340484619	29.04505594518238	742.8509821891785	22.40668135174772	733.6279578208923	2.45360307	735.1662828922272	0.000188719011
747.4843156337738	28.79893064304931	749.0184149742126	29.199575526845756	750.5499296188354	28.78881330204348	752.0799081325531	29.199459348285366	753.6161694526672	22.512419831307934	744.3934502601624	2.47279229	745.9407873153687	0.000188003332
758.2570567131042	28.923883226337207	759.7976338863373	29.333240269723717	761.3375363349915	28.94613078376333	762.8672423362732	29.390299237767575	764.4038105010986	22.45408412106033	755.1614198684692	2.45403653	756.7167909145355	0.000188103028
769.0439405441284	29.077120655030566	770.5740823745728	29.53081793055326	772.1090288162231	29.151548056845137	773.6439905166626	29.531344683604235	775.193995475769	22.643387840608668	765.9501626491547	2.47430836	767.5011131763458	0.000187981972
779.8166902065277	29.281364659376184	781.3555593490601	29.73001407227588	782.8934388160706	29.314609096051893	784.4322874546051	29.697104045857028	785.9668838977814	22.655825141642897	776.7326636314392	2.46955873	778.2755742073059	0.000187645873
790.5934114456177	29.43576870977133	792.13232254982	29.851833989934015	793.6721744537354	29.456704030283113	795.2156140804291	29.894098951460595	796.7654714584351	22.47002346446811	787.5096666812897	2.45301655	789.056538105011	0.000187788399
801.3893301486969	29.59832287409084	802.930864572525	30.025800247389824	804.4650690555573	29.62746261296723	806.0138401985168	30.01518271419397	807.5566146373749	22.472898120593836	798.3115739822388	2.43546803	799.8564431667328	0.000188120426
812.1820583343506	29.768746966936778	813.7290325164795	30.19384902053407	815.2729830741882	29.790331507566282	816.821197271347	30.231538119083815	818.3700404167175	22.234292514489994	809.1054472923279	2.45868378	810.6413385868073	0.000187935782
823.0048687458038	29.939810772770688	824.5610680580139	30.367046366323994	826.1000247001648	29.95236769822024	827.6334142684937	30.342680689759106	829.1735503673553	22.029895654329025	819.9099469184875	2.41326379	821.4607517719269	0.000187654476
833.8095219135284	30.0890994443024	835.3432869911194	30.51291188170995	836.8834004402161	30.079086283079405	838.4165909290314	30.493330635389942	839.9461679458618	21.92198314019302	830.714035987854	2.40413255	832.2644684314728	0.00018797111
844.5767855644226	30.238111805859216	846.1119883060455	30.641945981493937	847.6500930786133	30.235640864662034	849.1889789104462	30.663030051841325	850.7274873256683	22.112939894191612	841.4830009937286	2.35059245	843.032871723175	0.000187505566
855.3613774776459	30.387774067682972	856.8935027122498	30.84814940475605	858.4323217868805	30.41085645389844	859.9645533561707	30.79970857808518	861.5112867355347	22.177818218970845	852.269775390625	2.35199741	853.8163959980011	0.00018790713
866.140631198883	30.517332121217823	867.6791679859161	30.946104120118253	869.2145178318024	30.536329859564933	870.7519199848175	30.974623159077492	872.2862324714661	22.36522418035114	863.0492193698883	2.29773021	864.6052362918854	0.000187530715
876.911698102951	30.697075522469106	878.4489023685455	31.101739120855903	880.0018603801727	30.686409511799678	881.5459504127502	31.12497889763215	883.0784907341003	22.356355838378473	873.8271474838257	2.33016969	875.3650019168854	0.00018769965
887.7069792747498	30.80544575029405	889.2404034137726	31.258724938528804	890.778439283371	30.83004956033353	892.3205759525299	31.247899819711183	893.8737595081329	22.31851043508197	884.6223678588867	2.31118726	886.168568611145	0.00018791506
898.5011413097382	30.947754061315504	900.0428297519684	31.34028152105198	901.5841498374939	30.9541111184446	903.1213774681091	31.35856253329174	904.6751413345337	22.33560302441238	895.4221723079681	2.28458882	896.966276884079	0.000187786116
909.3112545013428	31.088779149868756	910.8368389606476	31.52138089007526	912.3738558292389	31.10813778804674	913.908921957016	31.52508696897028	915.4450988769531	22.191690777686166	906.2164146900177	2.27951586	907.7633666992188	0.000187900678
